#redshift LBT/Gyr rho_H2 omega_HI
0.49837425 5.194378 6.997646953010065                -3.4803976399804033
0.4743326 5.015361 6.99406771441335                  -3.4762697234166526
0.4506777 4.8337584 6.991125404465079                -3.4725047536354334
0.42740095 4.6495705 6.987484975829483               -3.468409726794755
0.40449834 4.4628267 6.984595203786102               -3.464435976626689
0.38196373 4.273546 6.980151485628566                -3.4607159182945533
0.3597894 4.0817366 6.9755559930294835               -3.457955908793501
0.33797163 3.8874388 6.970692330397566               -3.454554069194383
0.31650317 3.6906614 6.964475186881942               -3.4508425010729313
0.2953804 3.4914522 6.95815836938905                 -3.447483870199733
0.2745949 3.289814 6.954636237928343                 -3.4436487418270922
0.25414494 3.0858126 6.950601341154967               -3.44067407439872
0.23402098 2.8794374 6.9466985223032856              -3.437478659386879
0.21422145 2.670762 6.944505610972941                -3.4342412698480316
0.19473885 2.459796 6.9403461023472                  -3.430421962263927
0.17556886 2.246585 6.936675161232058                -3.427198033388547
0.15670723 2.0311785 6.93344493917967                -3.423848291388347
0.13814716 1.81359 6.930802758916888                 -3.4206057840934756
0.11988604 1.5938911 6.92761745078123                -3.4172001914181434
0.101917446 1.3720999 6.923974324717585              -3.4134405084018424
0.0842365 1.1482592 6.921986778769139                -3.409731452512735
0.066839635 0.92242527 6.920515965672359             -3.4059497642666963
0.04972219 0.6946392 6.917283385237961               -3.402238824542887
0.032879658 0.46494865 6.9149011480183695            -3.398529008908488
0.01630664 0.23338032 6.911008989175516              -3.3948012008068376
0.0 9.536743e-07 6.91140885857413                    -3.3909156212069465
