#Stellar-halo mass relation for B/T<0.5 andB/T > 0.5
#log10(Mhalo/Msun) log10(Mstar_disks/Msun) log10(Mstar_bulges/Msun)
10.2 6.493703365325928         6.542961597442627
10.6 7.252923011779785         7.411957740783691
11.0 8.135271072387695         8.090421676635742
11.4 9.060200691223145         9.232489585876465
11.8 9.88604736328125          10.109871864318848
12.200000000000001 10.425634384155273         10.495790481567383
12.600000000000001 10.73219108581543          10.766242027282715
13.000000000000002 11.000195503234863         11.066924095153809
13.400000000000002 11.157063484191895         11.366355895996094
13.800000000000002 -99       11.664036750793457
14.200000000000003 -99       11.928826332092285
14.600000000000003 -99       12.159566879272461
