#SMF passive galaxies  z=0, 0.5, 1, 2, 3, 4, 5
7.0625 -1.570283005708406 -1.882739945511296 -2.3462681943355417 -2.894312768279765 -3.4723442646664724 -4.174062977430642 -5.195252276500581
7.1875 -1.6391508845499931 -1.923652657200466 -2.3316072854056804 -2.808381896848864 -3.341959757871052 -4.032638091253006 -4.912705686530612
7.3125 -1.7167278657443978 -1.9743165042583355 -2.3372668188331724 -2.783211946308922 -3.2724835814639373 -3.879107129478854 -4.86789334211425
7.4375 -1.7950525871704803 -2.0391702782287533 -2.356403185763325 -2.763218821411817 -3.2588642161183254 -3.8520078461770004 -4.783071828713933
7.5625 -1.866176592939488 -2.1036439321018134 -2.3838169196494556 -2.7677932169817026 -3.2507696043504115 -3.859460174577387 -4.640965066968619
7.6875 -1.9371140566912772 -2.166105328282021 -2.4281892183003437 -2.79854451537014 -3.2526242455258654 -3.9061466376460743 -4.656385425836112
7.8125 -2.009875409747878 -2.2187876625535496 -2.4537723879046096 -2.8413040049677196 -3.3104097297081716 -3.951181422376518 -4.611675690866631
7.9375 -2.078686038173175 -2.272634929951931 -2.494909179223415 -2.878146976479803 -3.364610152897293 -3.974490622525438 -4.602335664612488
8.0625 -2.1419176876355666 -2.3219558997295 -2.5222697906113165 -2.9252531635518273 -3.4075557082107064 -3.982177451191729 -4.683368915521706
8.1875 -2.2088164668213324 -2.370123796780663 -2.560439254887561 -2.977658675807893 -3.4558777432504026 -4.102707068894974 -4.661649665828469
8.3125 -2.2768505704522393 -2.421923031774164 -2.5990676816003067 -2.9955656486090825 -3.4999165568196555 -4.096897022618343 -4.76255016156933
8.4375 -2.3416554524876543 -2.4800849186521225 -2.6495844289106856 -3.0615803326010935 -3.5860137005454944 -4.1706298015922485 -4.8594601745773875
8.5625 -2.3963140378510377 -2.528071816011743 -2.692882064657735 -3.109189196422894 -3.6241259994162687 -4.245049744862995 -4.9419950626326
8.6875 -2.4606857862406244 -2.5834404904483357 -2.7364256448238806 -3.1588230108739053 -3.6923701596364964 -4.274433522548205 -5.007261794145191
8.8125 -2.526012900080637 -2.6473750585472153 -2.8077882941842263 -3.2332382888513957 -3.7605503369371123 -4.432448717958091 -5.160490170241368
8.9375 -2.5926045759001113 -2.713212843614261 -2.8713988388036187 -3.298542386146412 -3.8188274099663384 -4.4548895870063365 -5.213735682194593
9.0625 -2.6559670303491245 -2.7681314789209956 -2.934982081241764 -3.351708064554945 -3.891516387460674 -4.593192285172618 -5.345014596833912
9.1875 -2.707466007867235 -2.836366072094711 -3.000737934618113 -3.4284058471838263 -3.986631792617979 -4.776122968758605 -5.399372259156505
9.3125 -2.762015973947365 -2.9127056865306122 -3.0731729902974134 -3.51138008224859 -4.120618658203676 -4.932010841725999 -5.730365478197929
9.4375 -2.832267436763485 -2.9669374846349923 -3.133768382571469 -3.5811463655425495 -4.243025058296581 -4.962679661492451 -5.797312267828542
9.5625 -2.8771019521570764 -3.022795302099993 -3.21411349385992 -3.719944362544386 -4.365948503669555 -5.296709917259357 -5.876493513876167
9.6875 -2.943715443815617 -3.0995019290197625 -3.2737825689186097 -3.780975471553017 -4.5301405394255285 -5.461520165905349 -6.575463518212186
9.8125 -2.971561686480515 -3.1442606336556698 -3.3366649554982692 -3.8602961603637285 -4.646044592497893 -5.621221008772862 -6.575463518212186
9.9375 -3.0141235767532852 -3.19906907617492 -3.3979270182823242 -3.9637402102048442 -4.718131021780918 -5.496282272164561 -6.575463518212186
10.0625 -3.02966176105291 -3.202367531133459 -3.4558777432504026 -4.022795302099993 -4.9419950626326 -5.876493513876167 -10
10.1875 -2.9892138793461442 -3.1839991063730833 -3.4778591893377753 -4.195252276500581 -5.007261794145191 -6.0983422634925235 -10
10.3125 -2.8582092054496364 -3.1449047486894286 -3.489103687537438 -4.283207446855711 -5.296709917259357 -5.973403526884224 -10
10.4375 -2.708703734717078 -3.070992655717767 -3.47302981253085 -4.468253548564318 -5.371343535556261 -6.575463518212186 -10
