#redshift LBT/Gyr rho_H2 omega_HI
2.00391 10.5333 7.27594652736     -3.68050391006
1.95572 10.455 7.27805803287      -3.67056094011
1.9083 10.3749 7.27991628078      -3.66085992545
1.86163 10.293 7.28133508459      -3.65153594196
1.81571 10.2092 7.28306046846     -3.64215591376
1.77054 10.1236 7.28377830608     -3.63316702413
1.72608 10.0361 7.28439306677     -3.62419167686
1.68235 9.94665 7.28550866856     -3.61552074988
1.6393 9.85521 7.28537118554      -3.6070355715
1.59696 9.76179 7.28569146776     -3.59894769781
1.55529 9.66634 7.28675755686     -3.59058699732
1.51429 9.5688 7.28629695167      -3.58276093792
1.47394 9.46917 7.28567114349     -3.57493250185
1.43425 9.36741 7.28352399093     -3.56739996031
1.39519 9.26348 7.28266633264     -3.55997187624
1.35676 9.15736 7.28131351359     -3.55261804432
1.31895 9.04902 7.27814302262     -3.54557385964
1.28174 8.93841 7.27569295718     -3.53883436907
1.24513 8.82551 7.27287913499     -3.53182995596
1.20911 8.71031 7.27137895649     -3.52488470561
1.17366 8.59275 7.26936609609     -3.51814803633
1.13878 8.47282 7.2660080142      -3.51162899522
1.10447 8.3505 7.26291782502      -3.50525971402
1.0707 8.22575 7.25891335711      -3.50137104926
1.03747 8.09856 7.25500311286     -3.49803558765
1.00478 7.9689 7.2514976423       -3.49275023948
0.972616 7.83673 7.24724859756    -3.4893852897
0.940964 7.70205 7.2437209107     -3.48663155778
0.909822 7.56485 7.23948812741    -3.48381668316
0.87918 7.42509 7.23524583972     -3.47942650056
0.849027 7.28275 7.23050187288    -3.47651497311
0.819359 7.13784 7.22608606504    -3.47387421429
0.790167 6.99033 7.22107318561    -3.47139318455
0.761444 6.84021 7.21488685746    -3.46731287151
0.73318 6.68747 7.21039800129     -3.46459949531
0.705373 6.53211 7.20383755206    -3.46222484041
0.67801 6.37412 7.19872379985     -3.45990181054
0.651086 6.21348 7.19278687918    -3.45784339105
0.624592 6.05021 7.18622575172    -3.45577394014
0.598527 5.88431 7.18033553538    -3.45352755289
0.572879 5.71577 7.17449110375    -3.45140443822
0.54764 5.54459 7.16821623934     -3.44963940807
0.522809 5.3708 7.16195679783     -3.44749785511
0.498374 5.19438 7.15623183283    -3.44461997126
0.474333 5.01536 7.14960179393    -3.44250989739
0.450678 4.83376 7.14408228403    -3.44037875324
0.427401 4.64957 7.13697081285    -3.43853444333
0.404498 4.46283 7.13098135148    -3.43658181034
0.381964 4.27355 7.12448318148    -3.43485553482
0.359789 4.08174 7.11772545266    -3.43383761213
0.337972 3.88744 7.11106428196    -3.4324056373
0.316503 3.69066 7.1037910065     -3.43063760772
0.29538 3.49145 7.09856631075     -3.42868054042
0.274595 3.28981 7.09208005242    -3.42694978807
0.254145 3.08581 7.08563198698    -3.42525581387
0.234021 2.87944 7.08012805913    -3.42361125856
0.214221 2.67076 7.0733950247     -3.4221394341
0.194739 2.4598 7.06755788787     -3.42052760709
0.175569 2.24658 7.06230370422    -3.41891439525
0.156707 2.03118 7.05644691557    -3.41729486426
0.138147 1.81359 7.05140107104    -3.41612265213
0.119886 1.59389 7.0474184859     -3.41484076635
0.101917 1.3721 7.03998705244     -3.4134332938
0.0842365 1.14826 7.03554990364   -3.41207170687
0.0668396 0.922425 7.02876636584  -3.41071580668
0.0497222 0.694639 7.02452817062  -3.4094497239
0.0328797 0.464949 7.01978894998  -3.40780628226
0.0163066 0.23338 7.01305509771   -3.40659106068
0.0 9.53674e-07 7.00778937229     -3.40520144492
