#From Hopkins et al. (2007; ApJ..654..731)
#z log10(L_bol/L_solar) log10(dphi(L_bol)/dlog(L_bol)/Mpc^3) 1sigma_uncertainty survey_type_label reference_label
#Survey type labels: 0=optical, 1=soft x-ray, 2=hard x-ray, 3=IR, 4=emission lines
#Reference labels:  1 = Ueda et al. 2003, 2 = La Franca et al. 2005, 
#                   3 = Silverman et al. 2005a,c, 4 = Barger et al. 2003a,b,2005, 
#                   5 = (skipped), 6 = Nandra et al. 2005, 7 = Sazonov & Revnivtsev 2004,  
#                   8 = Hao et al. 2005, 9 = Hasinger et al. 2005,  
#                  10 = Silverman et al. 2005b, 11 = Richards et al. 2005, 
#                  12 = Richards et al. 2006b, 13 = Wolf et al. 2003, 
#                  14 = Hunt et al. 2004, 15 = Cristiani et al. 2004, 
#                  16 = Kennefick et al. 1995, 17 = Schmidt et al. 1995, 
#                  18 = Fan et al. 2001a,b,2003,2004, 19 = Matute et al. 2006, 
#                  20 = Brown et al. 2006, 21 = Miyaji et al. 2000,2001, 
#                  22 = (skipped), 23 = Siana et al. 2006
0.1000   12.7174   -6.8823    0.0900     1    21
0.1000   13.5261   -8.7141    0.6400     1    21
0.1000    9.4033   -3.1925    0.2860     2     1
0.1000   10.2991   -3.9700    0.2500     2     1
0.1000   10.9088   -4.1600    0.1500     2     1
0.1000   11.2523   -4.6830    0.1500     2     1
0.1000   11.7699   -5.3241    0.1500     2     1
0.1000   12.2301   -5.7762    0.2140     2     1
0.1000   12.7093   -6.3995    0.2140     2     1
0.1000   13.4502   -7.9725    0.3570     2     1
0.1000   14.5813   -9.3137    0.7500     2     1
0.1000   10.1528   -3.7139    0.2000     2     1
0.1000   11.4065   -4.6598    0.2000     2     1
0.1000   12.7227   -6.4007    0.2000     2     1
0.1000   14.0756   -9.3743    0.8000     2     1
0.1000    9.9677   -4.0198    0.2500     2     4
0.1000   10.5792   -3.9805    0.2000     2     4
0.1000   11.2099   -4.4273    0.2000     2     4
0.1000   11.8574   -5.1200    0.3000     2     4
0.1000    8.7634   -2.3320    0.4000     2     7
0.1000    9.3335   -2.8907    0.3500     2     7
0.1000    9.9232   -3.3718    0.3000     2     7
0.1000   10.5333   -3.8392    0.2000     2     7
0.1000   11.1626   -4.5444    0.2000     2     7
0.1000   11.8090   -5.2820    0.1500     2     7
0.1000   12.4690   -6.3045    0.2000     2     7
0.1000   13.1392   -7.2646    0.2500     2     7
0.1000   13.8167   -8.9855    0.3500     2     7
0.1000   14.4991   -9.5744    0.4000     2     7
0.1000   10.2871   -3.3848    0.2500     3    19
0.1000   10.6420   -3.5970    0.1500     3    19
0.1000   11.0039   -4.2284    0.2500     3    19
0.1000   11.3723   -4.6145    0.2500     3    19
0.1000   11.7464   -5.1410    0.2500     3    19
0.1000   12.1252   -5.5996    0.2000     3    19
0.1000   12.5080   -6.5986    0.4000     3    19
0.1000   12.8938   -7.5657    0.5000     3    19
0.1000   13.2822   -8.2500    0.5500     3    19
0.1000   13.6723   -8.5519    0.5500     3    19
0.1000    8.8422   -2.2314    0.1761     4     8
0.1000    9.0417   -2.5831    0.1761     4     8
0.1000    9.2324   -2.8931    0.1761     4     8
0.1000    9.4288   -3.1541    0.1761     4     8
0.1000    9.6220   -3.3203    0.1761     4     8
0.1000    9.8217   -3.7359    0.1761     4     8
0.1000   10.0331   -3.9760    0.1761     4     8
0.1000   10.2384   -4.0473    0.1761     4     8
0.1000   10.4717   -4.0875    0.1761     4     8
0.1000   10.6753   -4.2647    0.1761     4     8
0.1000   10.8696   -4.4381    0.1761     4     8
0.1000   11.0927   -4.6594    0.1761     4     8
0.1000   11.2523   -4.8304    0.1761     4     8
0.1000   11.4973   -5.0611    0.1761     4     8
0.1000   11.7672   -5.3975    0.2000     4     8
0.1000   11.9586   -5.7817    0.3000     4     8
0.1000   12.1626   -5.7997    0.3000     4     8
0.1000   12.4332   -6.6036    0.4800     4     8
0.1000   12.6176   -6.5235    0.4000     4     8
0.1000   12.8877   -6.6616    0.3500     4     8
0.1000   13.0961   -8.4968    0.8000     4     8
0.2000   10.5870   -3.9047    0.1750     1     9
0.2000   11.2180   -4.4323    0.1350     1     9
0.2000   11.5400   -4.6968    0.0950     1     9
0.2000   11.8657   -5.1794    0.1000     1     9
0.2000   12.1947   -5.5927    0.1000     1     9
0.2000   12.5267   -6.2149    0.1250     1     9
0.2000   12.8611   -6.7323    0.1400     1     9
0.2000   13.1977   -7.2829    0.1450     1     9
0.2000   13.8757   -8.8710    0.1350     1     9
0.2000    9.0873   -3.0563    0.6300     1    21
0.2000    9.7277   -3.8852    0.4100     1    21
0.2000   10.4542   -3.8644    0.1150     1    21
0.2000   11.0812   -4.4118    0.1050     1    21
0.2000   11.6604   -5.0286    0.0800     1    21
0.2000   12.2513   -6.0239    0.1150     1    21
0.2000   12.9185   -7.0454    0.1000     1    21
0.2000   13.7977   -9.0123    0.2700     1    21
0.2000    9.3452   -3.2374    0.7500     2     1
0.2000   10.3851   -3.9124    0.4290     2     1
0.2000   11.0481   -4.3052    0.2860     2     1
0.2000   11.7699   -5.1133    0.2500     2     1
0.2000   12.1244   -5.3684    0.2140     2     1
0.2000   12.5357   -6.1700    0.2140     2     1
0.2000   13.2203   -7.1793    0.3570     2     1
