HST	F225W	28.5	110465.797	7380.80664	6	21	
SDSS	u	12.0	0.00559043372	0.00559043372	1	5	
SDSS	u	12.5	0.0111808674	0.00790606719	1	5	
SDSS	u	13.0	0.0391330346	0.0147908973	1	5	
SDSS	u	13.5	0.0503139049	0.0167713016	1	5	
SDSS	u	14.0	0.0391330346	0.0147908973	1	5	
SDSS	u	14.5	0.0670852065	0.0193658303	1	5	
SDSS	u	15.0	0.145351276	0.0285057314	1	5	
SDSS	u	15.5	0.195665181	0.0330734514	1	5	
SDSS	u	16.0	0.575814664	0.056736704	1	5	
SDSS	u	16.5	1.02863979	0.0758323297	1	5	
SDSS	u	17.0	1.82248139	0.100937903	1	5	
SDSS	u	17.5	3.2033186	0.133820549	1	5	
SDSS	u	18.0	6.61907339	0.192362919	1	5	
SDSS	u	18.5	12.9306726	0.268864423	1	5	
SDSS	u	19.0	24.7544403	0.372005463	1	5	
SDSS	u	19.5	46.7360268	0.511150301	1	5	
SDSS	u	20.0	87.6412277	0.699966013	1	5	
SDSS	u	20.5	158.572647	0.94153589	1	5	
CFHT	u	17.5	3.91389441	1.95694721	2	11	
CFHT	u	18.0	7.82778883	2.76754141	2	11	
CFHT	u	18.5	17.6125259	4.15131187	2	11	
CFHT	u	19.0	36.2035255	5.95182276	2	11	
CFHT	u	19.5	60.6653633	7.70450878	2	11	
CFHT	u	20.0	108.610573	10.3088598	2	11	
CFHT	u	20.5	187.866943	13.5581284	2	11	
CFHT	u	21.0	363.992188	18.8721161	2	11	
CFHT	u	21.5	593.933472	24.1070156	2	11	
CFHT	u	22.0	1016.63409	31.5396538	2	11	
CFHT	u	22.5	1789.6283	41.8461952	2	11	
CFHT	u	23.0	3272.99438	56.5909767	2	11	
CFHT	u	23.5	6123.28809	77.4046249	2	11	
CFHT	u	24.0	10678.083	102.216545	2	11	
CFHT	u	24.5	17165.3633	129.598831	2	11	
CFHT	u	25.0	24578.2793	155.078033	2	11	
HST	F336W	20.25	232.7	73.5	3	17	
HST	F336W	21.75	488.693	106.6	3	17	
HST	F336W	22.75	1954.773	369.417	3	17	
HST	F336W	23.25	3839.732	517.749	3	17	
HST	F336W	23.75	7330.397	715.374	3	17	
HST	F336W	24.25	11589.009	899.482	3	17	
HST	F336W	22.75	3564.36	1782.18	4	21	
HST	F336W	23.25	5346.54	2182.71	4	21	
HST	F336W	23.75	8910.89	2817.87	4	21	
HST	F336W	24.25	13366.3	3451.17	4	21	
HST	F336W	24.75	25841.6	4798.66	4	21	
HST	F336W	25.25	31188.1	5271.75	4	21	
HST	F336W	25.75	63267.3	7508.45	4	21	
HST	F336W	26.25	57029.7	7128.71	4	21	
HST	F336W	26.75	81980.2	8547.03	4	21	
HST	F336W	27.25	132772.0	10877.1	4	21	
HST	F336W	27.75	144356.0	11341.7	4	21	
LBT	U360	20.43	128.224	94.0914	5	3	
LBT	U360	20.68	152.395	102.271	5	3	
LBT	U360	20.93	164.426	106.575	5	3	
LBT	U360	21.18	389.018	163.021	5	3	
LBT	U360	21.43	489.745	183.185	5	3	
LBT	U360	21.68	633.826	209.451	5	3	
LBT	U360	21.93	866.902	242.196	5	3	
LBT	U360	22.18	1119.36	276.911	5	3	
LBT	U360	22.43	1592.1	330.86	5	3	
LBT	U360	22.68	2259.28	395.142	5	3	
LBT	U360	22.93	3026.7	456.428	5	3	
LBT	U360	23.18	4101.76	773.19	5	3	
LBT	U360	23.43	6294.63	949.232	5	3	
LBT	U360	23.68	7761.94	1068.25	5	3	
LBT	U360	23.93	10232.2	1222.12	5	3	
LBT	U360	24.18	14157.0	1437.49	5	3	
LBT	U360	24.43	18195.8	1618.15	5	3	
LBT	U360	24.68	21476.8	1748.94	5	3	
LBT	U360	24.93	25175.0	1925.01	5	3	
LBT	U360	25.18	31475.3	2096.13	5	3	
LBT	U360	25.43	36641.2	2350.28	5	3	
LBT	U360	25.68	44052.4	2610.27	5	3	
LBT	U360	25.93	51876.4	2947.49	5	3	
LBT	U360	26.18	60251.8	3130.8	5	3	
LBT	U360	26.43	68229.2	3380.24	5	3	
LBT	U360	26.68	79062.4	3726.1	5	3	
LBT	U360	26.93	92676.6	4367.71	5	3	
LBT	U360	27.18	109640.0	5167.19	5	3	
LBT	U360	27.43	134887.0	6032.17	5	3	
LBT	U360	27.68	147221.0	14575.7	5	3	
LBT	U360	27.93	156304.0	26493.4	5	3	
HST	F336W	21.0	986.301758	697.420654	6	21
HST	F336W	22.0	986.301758	697.420654	6	21
HST	F336W	22.5	1972.60352	986.301758	6	21
HST	F336W	23.0	5917.81055	1708.32471	6	21
HST	F336W	23.5	4438.35791	1479.45264	6	21
HST	F336W	24.0	8876.71582	2092.26196	6	21
HST	F336W	24.5	13315.0732	2562.48706	6	21
HST	F336W	25.0	22191.7891	3308.15649	6	21
HST	F336W	25.5	34520.5625	4125.99609	6	21
HST	F336W	26.0	45863.0312	4755.7749	6	21
HST	F336W	26.5	60657.5586	5469.30762	6	21
HST	F336W	27.0	69041.125	5835.04004	6	21
HST	F336W	27.5	93205.5156	6779.70361	6	21
HST	F336W	28.0	139561.703	8296.08105	6	21
SDSS	g	11.0	0.0111808674	0.00790606719	1	5 
SDSS	g	11.5	0.0111808674	0.00790606719	1	5 
SDSS	g	12.0	0.0167713016	0.00968291517	1	5 
SDSS	g	12.5	0.0335426033	0.0136937108	1	5 
SDSS	g	13.0	0.0391330346	0.0147908973	1	5 
SDSS	g	13.5	0.10062781	0.0237182006	1	5 
SDSS	g	14.0	0.218026906	0.0349122472	1	5 
SDSS	g	14.5	0.368968636	0.045416899	1	5 
SDSS	g	15.0	0.771479845	0.0656727254	1	5 
SDSS	g	15.5	1.4870553	0.0911772177	1	5 
SDSS	g	16.0	2.42624831	0.116463639	1	5 
SDSS	g	16.5	4.79659224	0.163752958	1	5 
SDSS	g	17.0	8.98941708	0.224175707	1	5 
SDSS	g	17.5	16.8998814	0.307372183	1	5 
SDSS	g	18.0	31.9046059	0.422327548	1	5 
SDSS	g	18.5	55.0769539	0.55489099	1	5 
SDSS	g	19.0	93.3322906	0.7223351	1	5 
SDSS	g	19.5	156.750168	0.936109722	1	5 
Subaru	g	18.0	29.354208	5.35932112	2	11
Subaru	g	18.5	60.6653633	7.70450878	2	11
Subaru	g	19.0	90.9980469	9.43605804	2	11
Subaru	g	19.5	166.340515	12.7577353	2	11
Subaru	g	20.0	262.230927	16.0183029	2	11
Subaru	g	20.5	450.09787	20.9859219	2	11
Subaru	g	21.0	738.747559	26.8857765	2	11
Subaru	g	21.5	1060.66541	32.2154198	2	11
Subaru	g	22.0	1805.28381	42.0288315	2	11
Subaru	g	22.5	2766.14502	52.0249939	2	11
Subaru	g	23.0	4575.34277	66.9092865	2	11
Subaru	g	23.5	8286.69336	90.0461578	2	11
Subaru	g	24.0	14286.6934	118.233467	2	11
Subaru	g	24.5	23356.166	151.173386	2	11
HST	F435W	18.25	49.709	28.7	3	17	
HST	F435W	19.75	165.7	52.4	3	17	
HST	F435W	21.25	911.3	122.9	3	17	
HST	F435W	22.25	1391.848	263.035	3	17	
HST	F435W	22.75	3032.24	388.239	3	17	
HST	F435W	23.25	5269.139	511.784	3	17	
HST	F435W	23.75	10240.024	713.456	3	17	
HST	F435W	24.25	18740.238	965.171	3	17	
HST	F435W	24.75	29676.188	1214.566	3	17	
HST	F435W	25.25	45732.148	1507.744	3	17	
HST	F435W	25.75	56320.133	1673.203	3	17	
HST	F435W	26.25	72475.516	1898.071	3	17	
HST	F435W	26.75	82715.539	2027.731	3	17	
HST	F435W	22.25	1782.18	1260.19	4	21	
HST	F435W	22.75	1782.18	1260.19	4	21	
HST	F435W	23.25	5346.54	2182.71	4	21	
HST	F435W	23.75	17821.8	3985.07	4	21	
HST	F435W	24.25	17821.8	3985.07	4	21	
HST	F435W	24.75	32079.2	5346.54	4	21	
HST	F435W	25.25	47227.7	6487.23	4	21	
HST	F435W	25.75	65940.6	7665.44	4	21	
HST	F435W	26.25	81089.1	8500.45	4	21	
HST	F435W	26.75	106040.0	9720.64	4	21	
HST	F435W	27.25	145248.0	11376.7	4	21	
HST	F435W	27.75	196931.0	13247.0	4	21	
HST	F435W	28.25	229901.0	14313.0	4	21	
HST	F435W	28.75	336832.0	17324.8	4	21	
HST	F435W	20.5	631.579102	446.593842	6	21	
HST	F435W	21.0	947.368591	546.963501	6	21	
HST	F435W	21.5	631.579102	446.593842	6	21	
HST	F435W	22.0	2210.52686	835.500549	6	21	
HST	F435W	22.5	3789.47437	1093.927	6	21	
HST	F435W	23.0	3157.89526	998.614197	6	21	
HST	F435W	23.5	4736.84326	1223.04761	6	21	
HST	F435W	24.0	12315.792	1972.10498	6	21	
HST	F435W	24.5	19263.1621	2466.39526	6	21	
HST	F435W	25.0	27789.4785	2962.36841	6	21	
HST	F435W	25.5	41052.6406	3600.55469	6	21	
HST	F435W	26.0	58736.8555	4306.79492	6	21	
HST	F435W	26.5	74526.3281	4851.25098	6	21	
HST	F435W	27.0	105157.914	5762.61816	6	21	
HST	F435W	27.5	147157.922	6816.95898	6	21	
HST	F435W	28.0	190736.875	7760.97363	6	21	
HST	F435W	28.5	266842.156	9179.64941	6	21	
HST	F435W	29.0	337579.031	10324.917	6	21	
HST	F435W	29.5	388736.906	11079.668	6	21	
SDSS	r	10.0	0.0111808674	0.00790606719	1	5	
SDSS	r	10.5	0.00559043372	0.00559043372	1	5	
SDSS	r	11.0	0.0111808674	0.00790606719	1	5	
SDSS	r	11.5	0.0335426033	0.0136937108	1	5	
SDSS	r	12.0	0.00559043372	0.00559043372	1	5	
SDSS	r	12.5	0.0559043363	0.0176785029	1	5	
SDSS	r	13.0	0.0838565081	0.0216516573	1	5	
SDSS	r	13.5	0.240388647	0.0366589241	1	5	
SDSS	r	14.0	0.419282526	0.0484145768	1	5	
SDSS	r	14.5	1.00627804	0.0750035346	1	5	
SDSS	r	15.0	1.83366227	0.101247065	1	5	
SDSS	r	15.5	3.10828114	0.131820485	1	5	
SDSS	r	16.0	6.32837105	0.188091293	1	5	
SDSS	r	16.5	12.4331245	0.26364097	1	5	
SDSS	r	17.0	24.3239765	0.368756801	1	5	
SDSS	r	17.5	44.7066994	0.499929845	1	5	
SDSS	r	18.0	81.6874161	0.67577219	1	5	
SDSS	r	18.5	145.558121	0.902071536	1	5	
SDSS	r	19.0	250.423477	1.18320584	1	5	
SDSS	r	19.5	403.741119	1.50236082	1	5	
Subaru	r	15.0	3.91389441	1.95694721	2	11	
Subaru	r	15.5	7.82778883	2.76754141	2	11	
Subaru	r	16.0	7.82778883	2.76754141	2	11	
Subaru	r	16.5	21.5264206	4.58944798	2	11	
Subaru	r	17.0	26.418787	5.08429766	2	11	
Subaru	r	17.5	42.0743675	6.41628027	2	11	
Subaru	r	18.0	90.019577	9.38519001	2	11	
Subaru	r	18.5	132.093933	11.3688364	2	11	
Subaru	r	19.0	270.058716	16.2556248	2	11	
Subaru	r	19.5	507.82782	22.2911682	2	11	
Subaru	r	20.0	700.587097	26.1821709	2	11	
Subaru	r	20.5	1159.49121	33.6828079	2	11	
Subaru	r	21.0	1677.10376	40.5092812	2	11	
Subaru	r	21.5	2450.0979	48.9628067	2	11	
Subaru	r	22.0	3650.68506	59.7670403	2	11	
Subaru	r	22.5	5606.65381	74.0672836	2	11	
Subaru	r	23.0	8600.7832	91.7367935	2	11	
Subaru	r	23.5	13514.6777	114.994591	2	11	
Subaru	r	24.0	20815.0703	142.712982	2	11	
Subaru	r	24.5	31343.4453	175.124908	2	11	
Subaru	r	25.0	31091.9785	174.42099	2	11	
HST	F606W	17.75	45.5	26.3	3	17	
HST	F606W	18.75	227.39	101.692	3	17	
HST	F606W	19.25	318.347	120.324	3	17	
HST	F606W	19.75	454.781	143.814	3	17	
HST	F606W	20.25	454.781	143.814	3	17	
HST	F606W	20.75	1045.996	218.105	3	17
HST	F606W	21.25	1409.821	253.211	3	17
HST	F606W	21.75	2137.47	311.782	3	17	
HST	F606W	22.25	3911.116	421.746	3	17	
HST	F606W	22.75	5730.239	510.49	3	17	
HST	F606W	23.25	9914.224	671.476	3	17	
HST	F606W	23.75	16099.244	855.665	3	17	
HST	F606W	24.25	25967.99	1086.727	3	17	
HST	F606W	24.75	40339.066	1354.453	3	17	
HST	F606W	25.25	57620.742	1618.79	3	17	
HST	F606W	25.75	76630.586	1866.819	3	17	
HST	F606W	26.25	97095.727	2101.363	3	17	
HST	F606W	26.75	112012.539	2257.015	3	17	
HST	F606W	20.9	1500.1	400.9	4	21	
HST	F606W	21.9	3214.40063	1016.48273	4	21	
HST	F606W	22.4	4821.60107	1244.93201	4	21	
HST	F606W	22.9	5464.48096	1325.3313	4	21	
HST	F606W	23.4	6107.36133	1401.12476	4	21	
HST	F606W	23.9	10607.5215	1846.53259	4	21	
HST	F606W	24.4	20250.7227	2551.35132	4	21	
HST	F606W	24.9	27643.8457	2980.9126	4	21	
HST	F606W	25.4	41465.7656	3650.85718	4	21	
HST	F606W	25.9	60752.1719	4419.07031	4	21	
HST	F606W	26.4	78431.375	5021.0542	4	21	
HST	F606W	26.9	102860.82	5750.09473	4	21	
HST	F606W	27.4	130826.102	6484.80908	4	21	
HST	F606W	27.9	166827.391	7322.91016	4	21	
HST	F606W	28.4	221150.766	8431.29395	4	21	
HST	F606W	28.9	264866.594	9227.06543	4	21	
HST	F606W	29.4	324333.031	10210.4668	4	21	
HST	F606W	29.9	358405.656	10733.4033	4	21	
HST	F606W	21.4	2673.27	1543.41	5	21	
