#z = 8
#mag phi[1e-5 Mpc^-3 mag^-1] err_phi[1e-5 Mpc^-3 mag^-1]
-21.15 2.256 1.946
-20.65 4.546 3.140
-20.15 13.91 6.328
-19.65 27.37 9.947
-19.15 74.20 31.32
