# log(L_1.4GHz [W/Hz]), log(Phi [Mpc^-3 dex^-1]), Err inf log(Phi [Mpc^-3 dex^-1]), Err sup log(Phi [Mpc^-3 dex^-1]), reference
24.20 -4.94 0.16 0.16 Bonato2020
23.39 -3.58 0.04 0.05 Ocran2020
23.67 -3.86 0.03 0.04 Ocran2020
24.02 -4.41 0.05 0.06 Ocran2020
24.36 -6.11 0.34 0.01 Ocran2020
22.85 -3.01 0.04 0.05 Novak2017
23.05 -3.13 0.02 0.02 Novak2017
23.3 -3.45 0.03 0.03 Novak2017
23.54 -3.85 0.05 0.05 Novak2017
23.81 -4.31 0.07 0.09 Novak2017
24.11 -4.89 0.17 0.18 Novak2017
