# log(L_1.4GHz [W/Hz]), log(Phi [Mpc^-3 dex^-1]), Err inf log(Phi [Mpc^-3 dex^-1]), Err sup log(Phi [Mpc^-3 dex^-1]), reference
24.41 -5.26 0.1 0.13 Smolcic2017
24.7 -5.9 0.11 0.16 Smolcic2017
25.12 -6.07 0.22 0.25 Smolcic2017
25.51 -5.97 0.2 0.22 Smolcic2017
25.86 -6.36 0.25 0.28 Smolcic2017
