#350 microns luminosity function taken from Marchetti et al. (2016)  Fig. 14
#0.02<z<0.1
#"log(phi Mpc^-3 dex^-1)(log(350 microns[W/Hz]))  created by Plot Digitizer  2.6.6"
#"Date: 5/17/18  9:29:04 PM"
#
#
#60
#log(350 microns[W/Hz]) log(phi Mpc^-3 dex^-1)
#Marchetti et al. (2016)
#dm = 0.2
22.8171 -2.08631 -2.16071 -2.07143 
22.9975 -2.17560 -2.23512 -2.13095 
23.1566 -2.11607 -2.14583 -2.08631 
23.3158 -2.13095 -2.19048 -2.11607 
23.4855 -2.25000 -2.29464 -2.22024 
23.6765 -2.48810 -2.53274 -2.45833 
23.8251 -2.66667 -2.72619 -2.62202 
23.9948 -3.06845 -3.11310 -3.03869 
24.1646 -3.50000 -3.61905 -3.39583 
24.3131 -3.88690 -4.09524 -3.72321 
#Negrello et al. (2013)
#dm = 0.3
22.0320 -1.34226 -1.62500 -1.08929 
22.3290 -1.53571 -1.75893 -1.40179 
22.6367 -1.75893 -1.89286 -1.65476 
22.9232 -1.93750 -2.02679 -1.87798 
23.2309 -1.99702 -2.04167 -1.93750 
23.5174 -2.23512 -2.29464 -2.19048 
23.8357 -2.72619 -2.78571 -2.71131 
24.1115 -3.38095 -3.41071 -3.35119 
24.4086 -4.16964 -4.25893 -4.09524 
24.7163 -5.24107 -5.52381 -5.03274 
