# log(L_1.4GHz [W/Hz]), log(Phi [Mpc^-3 dex^-1]), Err inf log(Phi [Mpc^-3 dex^-1]), Err sup log(Phi [Mpc^-3 dex^-1]), reference
24.51 -4.85 0.15 0.24 Novak2017
24.71 -5.5 0.19 0.2 Novak2017
24.88 -5.86 0.25 0.28 Novak2017
25.06 -6.03 0.3 0.34 Novak2017
