# log(L_1.4GHz [W/Hz]), log(Phi [Mpc^-3 dex^-1]), Err inf log(Phi [Mpc^-3 dex^-1]), Err sup log(Phi [Mpc^-3 dex^-1]), reference
24.3 -4.58 0.08 0.1 Novak2017
24.48 -5.07 0.08 0.09 Novak2017
24.67 -5.24 0.08 0.1 Novak2017
24.86 -5.76 0.2 0.22 Novak2017
25.13 -5.91 0.22 0.25 Novak2017
