# log(L_1.4GHz [W/Hz]), log(Phi [Mpc^-3 dex^-1]), Err inf log(Phi [Mpc^-3 dex^-1]), Err sup log(Phi [Mpc^-3 dex^-1]), reference
24.51 -5.19 0.13 0.13 Bonato2020
24.85 -5.50 0.13 0.13 Bonato2020
23.55 -3.47 0.07 0.08 Novak2017
23.72 -3.66 0.02 0.02 Novak2017
23.98 -4.15 0.04 0.04 Novak2017
24.28 -4.56 0.05 0.06 Novak2017
24.53 -5.06 0.09 0.12 Novak2017
24.9 -5.86 0.3 0.34 Novak2017
