# log(L_1.4GHz [W/Hz]), log(Phi [Mpc^-3 dex^-1]), Err inf log(Phi [Mpc^-3 dex^-1]), Err sup log(Phi [Mpc^-3 dex^-1]), reference
24.01 -3.96 0.05 0.06 Novak2017
24.2 -4.21 0.03 0.04 Novak2017
24.42 -4.62 0.05 0.05 Novak2017
24.68 -4.94 0.06 0.08 Novak2017
24.92 -5.43 0.12 0.16 Novak2017
25.18 -6.27 0.37 0.45 Novak2017
