#log10(Mstar/Msun) log10(phi[Mpc^-3 dex^-1) err_dn err_up
8.75    -3.00 0.28 0.18
9.25    -3.64 0.33 0.19
9.75    -4.09 0.55 0.24
10.25   -4.33 1.39 0.30
10.75   -4.78 5.0 0.45
11.25   -5.54 5.0 0.57
11.75   -5.66 5.0 0.56
