# local stellar mass function from Bernardi etal 2013, MNRAS 436, 697
# based on total luminosities using Sersic bulge + exp disk 
# (which paper says is the most accurate of the methods they apply)
#
# data from Table 3 (downloaded from MNRAS website)
#
# use SDSS DR7, 260,000 gals 
# morph type fractions based on SerExp fitting
# 1/Vmax method
# stellar masses estimated using total luminosity in r-band and c-model (g-r) colour reln
# assume Chabrier IMF
#
# assume H0=70, Omega_m=0.3, Omega_Lambda=0.7
#
# m in Msun
# phi is in Mpc^-3 dex^-1
# errorbar is on phi
#
# lg(m)    phi_bol dphi_minus_bol dphi_plus_bol
9.05        0.009462371613658           0.001106341431345        0.001252821438718   
9.15        0.009931160484209           0.001018651102872        0.001135077355567   
9.25        0.0098174794302             0.000884424592867        0.000971987792098   
9.35        0.010162486928707           0.000786866859448        0.000852906166707   
9.45        0.009354056741476           0.000664452448613        0.000715259947043   
9.55        0.008669618757582           0.000560008179044        0.000598679476211   
9.65        0.008147042840208           0.00047342794659         0.000502636347549   
9.75        0.007673614893618           0.00039581684825         0.000417344098166   
9.85        0.007112135136533           0.000335720060427        0.000352352447567   
9.95        0.0070145529842             0.00030026445494         0.000313692347189   
10.05       0.006412095765852           0.000246145747237        0.000255971926285   
10.15       0.006180164001384           0.000223542566094        0.000231931764467   
10.25       0.006081350012787           0.000192913459231        0.000199233575346   
10.35       0.005874893525298           0.00017325080249         0.000178515222241   
10.45       0.005727960309858           0.000156102820539        0.000160476243698   
10.55       0.005432503314924           0.000135868876008        0.000139354174395   
10.65       0.004786300923226           0.000108949510354        0.000111487270458   
10.75       0.004216965034286           9.59898433125191E-05     9.82257339918269E-05
10.85       0.003580964371026           7.34456315006791E-05     7.49835451048877E-05
10.95       0.002857590543375           5.86092237405836E-05     5.98364706262192E-05
11.05       0.002249054605836           4.61281427823245E-05     4.70940422765804E-05
11.15       0.001659586907438           3.777681007863E-05       3.86567450241827E-05
11.25       0.00114287833479            2.60150870092101E-05     2.66210562300988E-05
11.35       0.000727779804537           1.98340201526862E-05     2.03896959743304E-05
11.45       0.000462381021399           1.3635631466128E-05      1.40499654061553E-05
11.55       0.000264850013861           9.57988359454542E-06     9.93940144956959E-06
11.65       0.000152054752973           6.508844915053E-06       6.79992188652837E-06
11.75       8.29850767514422E-05        4.46151329043507E-06     4.71500536292122E-06
11.85       3.89941986676544E-05        2.68639319064418E-06     2.88515784413747E-06
11.95       1.90546071796325E-05        1.75644358748145E-06     1.93479165660276E-06
12.05       8.41395141645195E-06        1.0857060850629E-06      1.24655737344617E-06
12.15       2.73526872630671E-06        5.67564621487017E-07     7.16168667051851E-07
12.25       1.10407861990207E-06        3.17032830206975E-07     4.44737999010409E-07
12.35       5.06990708274705E-07        2.47572772062823E-07     4.83841236618064E-07
