#log10(Mstar/Msun) log10(phi[Mpc^-3 dex^-1) err_dn err_up
8.25   -2.24 0.17 0.12
8.75   -2.65 0.11 0.09
9.25   -3.26 0.15 0.11
9.75   -3.85 0.21 0.15
10.25  -4.44 0.35 0.20
10.75  -5.26 5.0 0.35
11.25  -5.38 5.0 0.42
11.75  -5.82 5.0 0.56
