#Andrews et al. (2017)
#"flux W/Mpc^3(wavelength (m))  created by Plot Digitizer  2.6.6"
#wavelength (m) flux_min and max W/Mpc^3
1.21137e-07 9.47615e+33 9.70890e+33
1.82773e-07 9.94738e+33 1.12305e+34
8.13369e-07 5.05568e+34 5.17986e+34
1.02218e-06 5.05568e+34 5.17986e+34
1.32435e-06 4.70072e+34 4.81618e+34
1.76892e-06 4.16364e+34 4.58803e+34
7.97498e-05 3.26655e+34 1.33449e+35
0.000127888 2.62569e+34 1.36727e+35
0.000205082 1.09613e+34 4.26590e+34
0.000282400 4.80349e+33 3.26655e+34
0.000394838 2.00528e+33 2.75626e+34
