#log(M_HI) Err_log(M_HI) log(M_star) Err_log(M_star) log(M_b) Err_log(M_b) log(j_b) Err_log(j_b) log(j_atm) log(j_star)
 8.64454690338165 0.101181111287434 8.52405842263623 0.040476902824318 8.99248282325144 0.062831183102031 2.31700628656846 0.09470026963663 2.26162231932955 2.2746919938163
 9.54172897485029 0 9.65944078187032 0.026286966046002 9.9909467966048 0 3.12841159971091 0 3.11446544920136 3.14376597547021
 9.02575631453441 0.091642635001414 8.68528481752788 0.053173440112283 9.30674660807771 0.066015297310634 2.55472926711839 0.107043526463464 2.74294546327711 2.41787536256873
 9.76084450905139 0.064241362564174 10.3263973133471 0.041189454322502 10.4863171082392 0.032843809150839 3.06108758737437 0.050100903466689 3.15670330042767 2.98197774967328
 9.93301122654022 0.138963433131869 10.3990677089491 0.083518850987433 10.5880138555219 0.068159165440132 3.19992669102883 0.121660175846175 3.56928139477715 3.06171085341234
 9.26092958352992 0.104052423777144 8.43972732764379 0.050895549500454 9.46140847712684 0.088667311813092 2.71267860444031 0.134734424257672 2.7421643594998 2.33141917401748
 9.28382116594306 0.113437028559538 9.28970041012871 0.055365665896844 9.6815216286952 0.065274510212155 2.70899775147218 0.11215076240569 2.92336640523824 2.54175045305075
 9.43868471708173 0.115270038967187 10.3272362927471 0.049345697608737 10.4211924683057 0.042923222748815 2.94039219743796 0.062784891973842 3.17133279555272 2.90429737377984
 10.0123309555801 0.092798405909798 10.7071271401381 0.044639632566539 10.8359377636823 0.038140328863859 3.41746338557693 0.053687206741525 3.4749922267021 3.40643257170157
 8.78462442384661 0.146953251999146 9.94794320425967 0.064242875180375 10.0105543515403 0.056854382197931 2.65482086063132 0.068335866054802 2.96433683566535 2.58488550979837
 10.4631012847221 0.093785933142838 10.5196442654091 0.122909992141691 10.8832524949333 0.071740723295128 3.56155424371182 0.113688718879008 3.88729609769673 2.9705146792556
 9.59814460164079 0.093834666128503 10.2675940797613 0.035633437736257 10.4019688876952 0.032861728688622 3.08834420677909 0.05547673715485 3.16206500246377 3.07430911683509
 9.45484486000851 0.155789473684211 9.41664050733828 0.050191570881226 9.83442070368153 0.089897510980966 2.65794943633069 0.14886327908561 2.76275585018949 2.52638438891031
 8.95466694546448 0.173796732084184 9.26733602496364 0.107267520397687 9.5108130105125 0.089441702652684 2.38698259007808 0.144735663975719 2.52743896220115 2.17387655002432
 8.9367147582112 0.108105043961129 8.70292142529021 0.094514140753513 9.24723654950676 0.076327108092813 2.58895511717682 0.121574865009888 2.73534455081133 1.73732566184538
 8.85465212464608 0.078255097334992 8.42155457241988 0.045577148918438 9.11401016170346 0.058874019381634 2.34100004085455 0.094686540863207 2.45667645572006 2.24736894519693
 8.58411628589774 0.118407545400068 8.39934484818037 0.053379051871935 8.91001575289652 0.07725192530079 2.53603021439201 0.124574423144809 2.5434741953006 2.43744330361014
 8.72345567203519 0.097542533081286 8.90687353472207 0.030855018587361 9.20682587603185 0.045900621118013 2.19040373667085 0.0684917181666 2.18649693473401 2.23790841542511
 9.25275597108857 0.059348457755923 9.25959387888595 0.03274697469747 9.65085126517637 0.034690320850836 2.77475720157232 0.056443256359214 2.90810420964713 2.84509896341885
 10.0907164484811 0.148583948713787 10.9478158896887 0.097353345812941 11.0466122090684 0.08066199586814 3.32150780115828 0.109196807109938 3.72749538886343 3.24689491337456
 10.5272173185039 0.138743020078413 11.0300327049362 0.080027995520717 11.2076882133356 0.065986858418051 3.45832418459875 0.108703468460944 3.74858816969158 3.25112498878236
 10.2240666643348 0.20244746895893 10.8417347789747 0.096232363950475 10.9882601094163 0.08323898369515 3.48525005576813 0.146816405836133 3.79570144230037 3.2375718786223
 9.539226695043 0.044111868716052 9.56327931705135 0.026996965803789 9.94481320236528 0.025952967626921 2.87114956926836 0.042597993678829 3.02379950149012 2.77080975034417
 9.68642174987937 0.038230813570488 9.74619033804764 0.032676748650055 10.1080573737839 0.024162962962963 3.14620531687156 0.041478943291052 3.47513407000982 3.11135824803546
 8.61904112863354 0.056150979685058 9.20555620569392 0.047697003675326 9.3599302961121 0.036151495306702 2.54034073396842 0.061668241976825 2.74986919555426 2.47494260591851
 9.93498801897811 0.125370221958953 10.6327406553279 0.070515747297801 10.7609198276347 0.058259633059342 3.31482154512023 0.086377700438786 3.40637304823289 3.26055649239834
 10.425648321926  0                 11.4674749113846 0.05282710200743 11.5418287667813  0                 3.94049733163798 0                 4.1449229536904 3.96025867825472
 9.87205132985972 0.098688273676862 10.8784758359814 0.044424013123082 10.9568308966254 0.038676577790541 3.40266905221903 0.058026098403469 3.75562875775553 3.3709401363583
 9.16109835645093 0.112545718031882 9.23322462630477 0.044916710503244 9.58845099142381 0.06015580663468 2.81256398804096 0.10116262877325 2.90462895457287 2.70399828093342
 9.53049425236514 0.115664888128998 10.5507663002328 0.045627954085078 10.6275194713377 0.040223977366498 2.93516532762295 0.06248194268755 3.14640360700785 2.90614710435177
 10.1699975370666 0.118964235007775 10.7170960558366 0.092549538662216 10.8820461522095 0.07055998740422 3.26470507251377 0.096612024265349 3.49606378667162 3.09288466251286
 9.91609056845765 0.118957673690723 10.7251026998083 0.073859249355003 10.8318505855879 0.060964401961795 3.24423947610843 0.085580407610179 3.66205589723207 3.10679713878486
 9.98271886845167 0.118762942382335 10.7417423418337 0.063626642501133 10.8575737041475 0.053217656857302 3.33826670163326 0.072449884951858 3.56936028331257 3.28440409258134
 9.95357608017397 0.143831652979012 10.3307383581789 0.105346469929025 10.5497754720527 0.080424667963793 3.21910341531677 0.111781801816256 3.3838505134026 3.01510769962957
 8.90849038050582 0.081847137689658 8.47423083747207 0.049800342270394 9.16761267272753 0.061674371176071 2.66483876866283 0.091299438954689 2.72376667184148 2.92108536387884
 9.60961574995307 0.118414328534224 10.625960321803 0.108700281570168 10.7031623605957 0.091904526096861 2.86914181960388 0.118059322989831 3.37974896712663 2.79213998932055
 9.05762807295557 0.103520448375514 9.66645245704817 0.044101480826849 9.81516583656339 0.039711959349842 2.41924841914392 0.067842224521595 2.27314248447077 2.35639983926866
 9.39392600658584 0.096031489705289 10.4027427095105 0.074709233325421 10.480811511501 0.063313061872025 2.93333158281649 0.07729872506244 3.33644259535333 2.83539601160494
 9.5860807074609 0.074877447801842 9.7900598637328 0.037987286761367 10.0799405971524 0.037827135845604 3.05319223880164 0.061249068765497 3.14260759335895 3.03525485145363
 9.28862923466499 0.093913669805011 9.15645828524046 0.094371207365558 9.63239654744976 0.065540635053854 2.83967365336779 0.114260128983282 2.9853398990342 1.97242495937125
 10.3851413476047 0.079467743264398 11.1304945885235 0.061332839689004 11.2489780958927 0.04894143509385 3.73696570174282 0.064906154914253 3.97307069937004 3.71478824022236
 8.39199307225971 0.111711273317113 8.16322102671558 0.090159318774894 8.70403033968515 0.077964258885858 2.09213955731598 0.126274335187188 2.27836567645816 1.64449913335371
 8.86258452717019 0.122354410231077 9.42631602895765 0.102986360911271 9.58672229751807 0.077711592251114 2.50623082807966 0.115687939625735 2.89706582432496 2.27427111211499
 7.88705437805096 0.110635538261997 7.18184358794477 0.096052631578947 8.10037054511756 0.092063492063492 1.96199672283362 0.144687328245365 2.00243953116971 1.85372604408171
 9.69654858922734 0.144044889586099 10.7178285507761 0.086707903253605 10.7944671330987 0.074319790680129 3.31352448826582 0.089931823605606 3.59829802180876 3.32552168186304
 8.51355052034634 0.090970114942529 8.64073975044381 0.056645931482413 8.96746372989434 0.050769545817077 2.17696514742074 0.087432742812654 2.35176815471417 2.05085299109601
 9.95025772817614 0.175088026194801 10.6849261113753 0.117364539651718 10.8055008581584 0.094834115805947 2.72800409103456 0.149045127617048 3.16870332499439 2.56068925104178
 9.47511889112767 0.217048422744625 10.1017470739464 0.072242879746836 10.2460798412238 0.071764171820916 3.00860977356189 0.135907260125856 3.36110127650642 2.94598432302438
 9.21309255125248 0.055296926656055 8.79690721095941 0.035029051206743 9.476135736551 0.041390485099559 2.75754933883201 0.065290960603333 2.8188677542022 2.63743313045732
 8.37588299154523 0.043910445248717 6.86179717807923 0.054225778071044 8.54006656571468 0.040632659534589 1.89114735659415 0.061804272756094 1.94242796496057 1.75122087522382
 8.52836384371967 0.100491749859288 8.54337261668863 0.043761446886447 8.93000610348259 0.056725606532339 2.24592201990572 0.089921867080822 2.3248565111513 2.21125961718035
 8.73820164183599 0.10466862791675 8.04793651613808 0.073598997044864 8.95378867593723 0.086498120258937 2.29820095413047 0.134180658560542 2.34260974423856 1.79417528535115
 9.4565330373541 0.12038027332145 9.37158501149901 0.043484359061544 9.8175851999053 0.072460922636714 2.69281786022419 0.116598723161324 2.78358714417166 2.70533263019323
 9.66538396611433 0.073767799649949 10.2538224387081 0.063177257525084 10.4077137431623 0.047854824201181 3.28091284928622 0.05911562413753 3.48869291368034 3.23335904023328
 9.74665754747563 0.143058616920237 9.87550112564078 0.061232617614151 10.2013971243205 0.073691823899371 2.97657490071348 0.132053454038553 3.1601922234183 2.75624128403904
 9.9469825271818 0.090109368644642 10.3758829915452 0.078171029374632 10.5769169559652 0.056874172185431 2.92217431661676 0.088675058576443 3.25041501795335 2.73844886290264
 9.18805620843837 0.046359037551073 10.312621582587 0.030315953458936 10.3786522249085 0.026351091410889 3.02251306502922 0.033961008220612 3.25540184441932 2.99108290273364
 9.70232712068557 0.120092085417163 9.73699374438118 0.040989464040312 10.1126050015346 0.065354166666667 2.99733942036191 0.111679120002463 3.11299602563204 2.89712224128413
 9.88479536394898 0.066101694915254 10.3765769570565 0 10.5575072019057 0 3.16464083612397 0 3.71035808965928 3.12072507314826
 9.11444417244526 0.1327468305801 9.47914324797861 0.030402455209025 9.70272341410473 0.049686719276679 3.0285192197995 0.07640459732341 3.0950450728011 3.04908453173911
 8.64817454227904 0.114228547020076 8.90734148104074 0.03852723829329 9.17283636012271 0.050594438473939 2.28940496985275 0.076052417557391 2.20412673644462 2.32309587508281
 8.90772299497804 0.055381038363551 9.80919596696735 0.034044005834342 9.90126756047482 0.028567124835248 2.73526836480375 0.042275365253032 2.97840887930404 2.71687160875367
 9.18104283403075 0.11583838650145 9.52806784059421 0.040063437481473 9.75824556416894 0.047642727526522 2.77713888212472 0.074709144764558 2.82578199040799 2.87264407740961
 9.40015792339045 0.117844635466412 9.82402164283301 0.061511007138144 10.0267374942387 0.053856135401975 2.97558757807814 0.094552724408079 3.27777029874211 2.81507937909925
 9.66509295636706 0.117674277806608 9.51914518196853 0.127378358750908 10.0040633003977 0.083886467208243 3.20316863648856 0.141436764315563 3.34224088648051 2.52216289261166
 8.93478115561709 0.08051385144557 8.16811428681953 0.081421878182929 9.14107332626748 0.068147853736089 2.4630604580812 0.103440746217333 2.53981156199488 1.61002502965639
 9.43128333180726 0.08764956473421 9.88500481663825 0.076925081772809 10.0778764043593 0.056099966566366 2.61750521571368 0.075465416807622 2.92649585382621 2.60029115443747
 9.2006316548101 0.070848034274194 9.2322589623427 0.032553453224767 9.60956239616709 0.039722829692606 2.77050752069967 0.066104912731823 2.85200144232856 2.71212613988002
 8.97323410414494 0.077999000244621 8.85952256495829 0.035166657453983 9.32362330968544 0.048519081070818 2.31969038821176 0.079366400449063 2.50901933145896 2.50778481251611
 9.31224084514421 0.043776251035424 9.59623411567947 0.061109281171612 9.8513133966434 0.038017716064161 3.08980205791164 0.054616282895504 3.37874411491779 2.72702469710204
 7.94554736156626 0.087460324657659 6.93774350605672 0.050658433839229 8.13049458852347 0.077193631988153 1.88199136911717 0.118783455680404 1.84524965066771 1.87364997218368
 8.61908289073006 0.164410202168321 8.1758885409929 0.076602414460081 8.87630445984172 0.123701389350528 2.14405062899938 0.174955903986341 2.17841935220123 1.76958869665079
 9.53276711471432 0.093510454238879 9.65478278268101 0.049425414609304 9.98410856866427 0.050298214859917 3.01851361679882 0.080760483772716 3.12725138463887 2.90864913027229
 8.80960684481233 0.130664889081805 9.55808427360864 0.096854597764745 9.67594323232287 0.077635075287865 2.41661769325159 0.106491061965498 2.77006549374808 2.2931529153037
 8.81429421993731 0.101670066097198 8.12994755728067 0.060063018979834 9.03064019486863 0.083744292237443 2.3917528126007 0.124521375849804 2.47809576994829 2.37201310019659
 9.45166364941041 0.081022904001131 10.0266966559782 0.034487492947151 10.1840949308958 0.031406505661365 2.76912453453151 0.053016560466269 2.9878177410505 2.74597816391367
 10.3048781176983 0.14248191099217 10.904737178338 0.104454323570432 11.0557222664836 0.081295628463365 3.280055107562 0.121718971345369 3.65043184909464 3.09209154015554
 9.6990047465049 0.146042316614671 10.5893015839188 0.087987230317697 10.6830109957074 0.073800730351067 3.10563996876842 0.09249912193389 3.48400214499208 3.06195116706319
 9.00595228688738 0.101755770368909 8.8086092874802 0.048296275579173 9.32778790759305 0.067081942550891 2.64185656376847 0.102719463095943 2.7318986300187 2.42314475203366
 8.80380523110154 0.087109393410944 9.06561705572687 0.036719972487318 9.32996707273466 0.040312002993732 2.54103538433472 0.062595929196734 2.52617645971134 2.58466344190262
 9.46584367293709 0.065067907358626 9.85915631743859 0.040764560253378 10.0724337259684 0.033085061362675 2.91071020182119 0.055304068493115 3.15394093827313 2.75757797397584
 8.6739511996909 0.0969852333637 8.2877569549952 0.062181668213218 8.94382085608752 0.071662531582182 2.41271706681712 0.113446826742068 2.55914102156147 2.40102152848981
 9.39635629264291 0.08763097675539 10.1067007323624 0.04104732107939 10.2322335211147 0.03525834797891 2.92845090656418 0.051199059958965 3.21278687014384 3.03167691691172
 9.67509062263583 0.085690438457475 10.2160074681083 0.066267331549501 10.3826832904336 0.050524091643535 3.14279087001365 0.072421025843779 3.5155776569944 2.97271236561167
 9.4364806950095 0.064169106881406 10.246005904076 0.076492622020431 10.3526647996511 0.060754716981132 3.00863892437337 0.073334330444291 3.50157175806165 2.83541179376763
 9.00672269220168 0 9.23829706787539 0.038128249566725 9.51576790530845 0 2.64362862207492 0 2.55831087782208 2.42219475629563
 9.29587484521738 0.108596437968023 9.04551856288449 0.04314452949122 9.60146242549462 0.073521091500814 2.75592616832995 0.106421939845186 2.52681585943616 2.6639550161945
 9.84097757401473 0.115555459409567 10.490070903573 0.064526983305293 10.6290832459167 0.053298252208232 2.74728961353895 0.083154579204874 3.04731077098167 2.67443154286285
 8.94082018563904 0.079209497942953 8.04948937193356 0.127572053181048 9.13475068610861 0.069217627218067 2.66562298492819 0.1101527264811 2.7034241907627 1.67359774086782
 8.87806773197336 0.091838031805723 9.66617152999415 0.059469835860492 9.77661402584879 0.048702080685087 2.51027760121037 0.07080709713106 2.87176549539381 2.41860028662051
 8.62158129584794 0.178692129352996 9.17782497186468 0.082622841965472 9.34026560097233 0.073185327303458 2.19954820893922 0.128991931845137 2.56457776812307 2.03902349602453
 9.20319612493503 0 9.84463247504356 0.044333214158027 9.9854399473326 0 2.78745712771464 0 3.11470312783472 2.64078425210458
 9.24664627489071 0.102640825116174 9.92495088891561 0.056853678830382 10.057361762985 0.047071503680337 2.82704271666845 0.080448707665431 3.22690780741057 2.66279512123744
 8.1432022250496 0.118193585502661 8.07254398564365 0.038490438314436 8.50969972664398 0.070043603302718 2.02318882070303 0.108934498574931 2.10087618524186 1.91814061962714
 9.33689980935954 0.086027990056164 10.237769874301 0.106651628202904 10.3299264407955 0.087064932634731 2.67471895313697 0.105202256816974 3.29186701408423 2.49562975429974
