#  19- 26  E8.2  Msun      Mstar   Galaxy's stellar mass (3)
#  28- 35  E8.2  Msun      Mdisc   Disc's stellar mass (3)
#  37- 44  E8.2  Msun    e_Mstar   Uncertainty on the stellar masses (3)
#  46- 53  E8.2 kpc.km/s   jstar   Galaxy's specific angular momentum
#  55- 62  E8.2 kpc.km/s   jdisc   Disc's specific angular momentum
#  64- 71  E8.2 kpc.km/s e_jstar   Uncertainty on the specific angular momenta
#  73- 76  F4.2  ---       jdiff   Relative difference between last 2 points of
#                                   jstar profile (4)
#  78- 81  F4.2  ---       jgrad   Gradient of jstar profile at last
#                                   grid point (4)
 8.96e+10 8.96e+10 2.24e+10 3.97e+03 3.97e+03 5.23e+02 0.03 0.36
 1.58e+10 1.58e+10 4.75e+09 6.75e+02 6.75e+02 1.09e+02 0.00 0.00
 1.79e+11 1.26e+11 1.80e+10 2.61e+03 3.35e+03 4.31e+02 0.04 0.36
 5.47e+09 5.47e+09 2.71e+08 2.74e+02 2.74e+02 1.89e+01 0.00 0.00
 9.29e+10 9.26e+10 1.85e+10 3.28e+03 3.29e+03 3.37e+02 0.00 0.01
 3.20e+10 3.08e+10 9.62e+09 7.71e+02 8.00e+02 1.23e+02 0.00 0.03
 8.28e+10 8.28e+10 8.45e+09 2.01e+03 2.01e+03 1.33e+02 0.00 0.06
 3.47e+09 3.47e+09 1.73e+08 2.13e+02 2.13e+02 1.04e+01 0.02 0.24
 3.28e+10 1.17e+10 1.50e+09 6.74e+02 1.15e+03 3.89e+01 0.00 0.08
 6.54e+07 6.54e+07 6.73e+06 2.18e+01 2.18e+01 2.22e+00 0.07 0.38
 5.69e+09 5.69e+09 8.56e+08 1.35e+03 1.35e+03 1.51e+02 0.00 0.06
 1.27e+11 1.24e+11 1.92e+10 7.70e+03 7.78e+03 5.13e+02 0.00 0.03
 1.85e+11 1.72e+11 1.85e+10 4.84e+03 5.17e+03 3.98e+02 0.01 0.24
 7.30e+10 2.62e+10 1.09e+10 1.13e+03 2.45e+03 2.10e+02 0.02 0.25
 1.35e+11 1.15e+11 4.05e+10 1.85e+03 2.14e+03 2.91e+02 0.00 0.00
 6.00e+10 4.82e+10 1.20e+10 1.29e+03 1.57e+03 1.48e+02 0.00 0.02
 3.80e+10 3.58e+10 9.54e+09 1.05e+03 1.11e+03 2.15e+02 0.00 0.00
 7.17e+09 5.04e+09 1.80e+09 2.74e+02 3.73e+02 8.11e+01 0.01 0.05
 3.72e+08 3.72e+08 1.84e+07 6.29e+01 6.29e+01 1.07e+01 0.01 0.24
 2.11e+09 2.11e+09 4.21e+08 4.48e+02 4.48e+02 1.05e+02 0.01 0.06
 9.73e+10 5.28e+10 2.43e+10 1.61e+03 2.62e+03 4.70e+02 0.01 0.18
