#redshift log10(CSFRD [Msun/yr/Mpc^3])
0.0589532 -2.25854
0.0170445 -1.94824
0.0895447 -2.01712
0.151415 -1.92221
0.306556 -1.94789
0.202457 -1.55146
0.378476 -1.68917
0.378415 -1.65469
0.564469 -1.61998
0.512694 -1.57694
0.729813 -1.56805
0.626309 -1.50783
0.543591 -1.50794
0.491724 -1.41317
0.429442 -1.27532
0.584736 -1.38719 
0.698396 -1.34395 
0.698519 -1.41292 
0.863862 -1.36099 
0.811889 -1.20588 
0.915316 -1.22299 
0.884160 -1.14544 
1.00819 -1.11943 
0.987252 -0.972903
1.14248 -1.05030 
1.16333 -1.14510 
1.13245 -1.22273 
1.09140 -1.39519 
1.27737 -1.31738 
1.40081 -0.955152 
1.45261 -1.01543 
1.45278 -1.11026 
1.56670 -1.21357 
1.75424 -2.01507 
1.74277 -1.37715 
1.72122 -0.885791 
1.84583 -1.18736 
1.82501 -1.10980 
2.01136 -1.23888 
2.06290 -1.15261 
2.06276 -1.07503 
1.99034 -1.04925 
2.24922 -1.26445 
2.79771 -1.53964 
2.99418 -1.54802 
2.72475 -1.21214 
2.72457 -1.10870 
3.03461 -1.02211 
3.20065 -1.36673 
3.53155 -1.38357 
3.58336 -1.44385 
3.58365 -1.60764
3.36728 -2.03894
3.81265 -2.46943
4.00877 -2.27953
3.97757 -2.17612
4.66083 -2.64942
4.50514 -2.31341
4.48327 -1.64102
4.56598 -1.64091
4.74223 -1.90794
5.02169 -2.07139
4.98111 -2.51110
5.49735 -2.08805
5.46586 -1.82084
5.66381 -2.66543
5.80928 -3.07043
