#Santini et al. (2023)
#H0=0.7 and Chabrier IMF
##rho_star units Msun/Mpc^3
#z_low z_mid z_up rho_star rho_small_dn rho_small_up rho_large_dn rho_large_up
6.92108  7.92108  8.47822  199246  148668  267093  65897.9  479776
8.47703  9.57705  12.0770  65303.1  22307.4  102985  21593.1  343344
