"logMstar","phi","phi_16","phi_84"
10.022195227116,0.00180207834421206,0.00170227092822493,0.00190188576019919
10.0437479752317,0.00181871291354325,0.00171890549755612,0.00191852032953038
10.0653007233474,0.00168563635889374,0.00159137379935034,0.00177989891843714
10.086853471463,0.00181871291354325,0.00171890549755612,0.00191852032953038
10.1084062195787,0.00165791207667509,0.00156364951713169,0.00175217463621849
10.1299589676943,0.00183534748287444,0.00173554006688731,0.00193515489886157
10.15151171581,0.00153038037846932,0.00143611781892592,0.00162464293801272
10.1730644639257,0.00168563635889374,0.00159137379935034,0.00177989891843714
10.1946172120413,0.00167454664600628,0.00158028408646288,0.00176880920554968
10.216169960157,0.00140284868026354,0.00131413097716387,0.00149156638336321
10.2377227082727,0.00135848982871371,0.00126977212561403,0.00144720753181338
10.2592754563883,0.00140284868026354,0.00131413097716387,0.00149156638336321
10.280828204504,0.00142502810603846,0.00133631040293879,0.00151374580913813
10.3023809526197,0.00149156638336321,0.00140284868026354,0.00158028408646288
10.3239337007353,0.00136957954160116,0.00128086183850149,0.00145829724470083
10.345486448851,0.00140284868026354,0.00131413097716387,0.00149156638336321
10.3670391969667,0.00128086183850149,0.00119768899184555,0.00136403468515743
10.3885919450823,0.00130304126427641,0.00121986841762047,0.00138621411093235
10.410144693198,0.00124204784339539,0.00115887499673945,0.00132522069005133
10.4316974413137,0.00110342643230215,0.00102579844208994,0.00118105442251436
10.4532501894293,0.00115333014029572,0.0010757021500835,0.00123095813050793
10.474802937545,0.00114778528385199,0.00107015729363978,0.0012254132740642
10.4963556856607,0.00109233671941469,0.00101470872920248,0.0011699647096269
10.5179084337763,0.00106461243719605,0.000986984446983834,0.00114224042740826
10.539461181892,0.000959260164765187,0.000887177030996705,0.00103134329853367
10.5610139300077,0.000892721887440434,0.000820638753671951,0.000964805021208916
10.5825666781233,0.00100916387275875,0.000937080738990269,0.00108124700652723
10.604119426239,0.000970349877652646,0.000898266743884163,0.00104243301142113
10.6256721743546,0.00102579844208994,0.000948170451877728,0.00110342643230215
10.6472249224703,0.000809549040784492,0.00074301076345974,0.000876087318109245
10.668777670586,0.00104243301142113,0.000964805021208916,0.00112006100163334
10.6903304187016,0.000748555619903469,0.000682017342578716,0.000815093897228221
10.7118831668173,0.000864997605221787,0.000798459327897034,0.000931535882546539
10.733435914933,0.000804004184340763,0.00073746590701601,0.000870542461665516
10.7549886630486,0.000743010763459739,0.000676472486134986,0.000809549040784492
10.7765414111643,0.000754100476347198,0.000687562199022445,0.000820638753671951
10.79809415928,0.000754100476347198,0.000687562199022445,0.000820638753671951
10.8196469073956,0.000676472486134986,0.000615479065253963,0.000737465907016009
10.8411996555113,0.000621023921697692,0.000560030500816669,0.000682017342578715
10.862752403627,0.000626568778141421,0.000565575357260398,0.000687562199022445
10.8843051517426,0.00053785107504175,0.000482402510604457,0.000593299639479044
10.9058578998583,0.000593299639479045,0.000537851075041751,0.000648748203916339
10.927410647974,0.000521216505710562,0.000465767941273268,0.000576665070147856
10.9489633960896,0.000632113634585151,0.000571120213704127,0.000693107055466174
10.9705161442053,0.000493492223491915,0.000443588515498351,0.00054339593148548
10.992068892321,0.000415864233279704,0.000365960525286139,0.000465767941273268
11.0136216404366,0.000460223084829539,0.000410319376835974,0.000510126792823103
11.0351743885523,0.00044913337194208,0.000399229663948516,0.000499037079935645
11.056727136668,0.000388139951061057,0.000343781099511222,0.000432498802610892
11.0782798847836,0.000404774520392245,0.00036041566884241,0.00044913337194208
11.0998326328993,0.00027169796574274,0.000232883970636634,0.000310511960848846
11.121385381015,0.000299422247961387,0.000260608252855281,0.000338236243067493
11.1429381291306,0.000310511960848846,0.00027169796574274,0.000349325955954951
11.1644908772463,0.000238428827080364,0.000199614831974258,0.00027724282218647
11.186043625362,0.000260608252855281,0.000221794257749176,0.000299422247961387
11.2075963734776,0.000321601673736305,0.000277242822186469,0.00036596052528614
11.2291491215933,0.000205159688417987,0.000171890549755611,0.000238428827080364
11.2507018697089,0.000194069975530529,0.000160800836868152,0.000227339114192905
11.2722546178246,0.000149711123980694,0.000121986841762047,0.00017743540619934
11.2938073659403,0.000110897128874588,8.87177030996702e-05,0.000133076554649505
11.3153601140559,0.000138621411093235,0.000110897128874588,0.000166345693311882
11.3369128621716,0.000160800836868152,0.000133076554649505,0.000188525119086799
11.3584656102873,0.000138621411093235,0.000110897128874588,0.000166345693311882
11.3800183584029,8.31728466559408e-05,6.09934208810233e-05,0.000105352272430858
11.4015711065186,7.76279902122115e-05,5.54485644372939e-05,9.9807415987129e-05
11.4231238546343,4.43588515498351e-05,2.7724282218647e-05,6.09934208810233e-05
11.4446766027499,7.76279902122115e-05,5.54485644372939e-05,9.9807415987129e-05
11.4662293508656,8.87177030996702e-05,6.65382773247527e-05,0.000110897128874588
11.4877820989813,8.31728466559408e-05,6.09934208810233e-05,0.000105352272430858
11.5093348470969,6.65382773247527e-05,4.99037079935645e-05,8.31728466559409e-05
11.5308875952126,2.21794257749176e-05,1.10897128874588e-05,3.32691386623763e-05
11.5524403433283,2.21794257749176e-05,1.10897128874588e-05,3.32691386623763e-05
11.5739930914439,5.54485644372939e-05,3.88139951061057e-05,7.20831337684821e-05
11.5955458395596,2.7724282218647e-05,1.66345693311882e-05,3.88139951061057e-05
11.6170985876753,4.43588515498351e-05,2.7724282218647e-05,6.09934208810233e-05
11.6386513357909,5.54485644372939e-06,2.7724282218647e-07,1.10897128874588e-05
11.6602040839066,2.21794257749176e-05,1.10897128874588e-05,3.32691386623763e-05
11.6817568320223,1.66345693311882e-05,5.54485644372939e-06,2.7724282218647e-05
11.7033095801379,1.10897128874588e-05,5.54485644372939e-06,1.66345693311882e-05
11.7248623282536,5.54485644372939e-06,2.7724282218647e-07,1.10897128874588e-05
11.7464150763692,1.66345693311882e-05,5.54485644372939e-06,2.7724282218647e-05
11.7679678244849,5.54485644372939e-06,2.7724282218647e-07,1.10897128874588e-05
11.7895205726006,5.54485644372939e-06,2.7724282218647e-07,1.10897128874588e-05
11.8110733207162,1.66345693311882e-05,5.54485644372939e-06,2.7724282218647e-05
11.8326260688319,1.10897128874588e-05,5.54485644372939e-06,1.66345693311882e-05
11.9188370612946,5.54485644372939e-06,2.7724282218647e-07,1.10897128874588e-05
11.9619425575259,5.54485644372939e-06,2.7724282218647e-07,1.10897128874588e-05
