#SFH for stellar mass 10.625
13.58774 -3.0
13.582292 -3.0
13.57671 -3.0
13.57099 -3.0
13.565129 -3.0
13.559124 -3.0
13.552972 -3.0
13.546667 -3.0
13.540208 -3.0
13.533593 -3.0
13.526813 -3.0
13.519868 -3.0
13.512754 -3.0
13.505462 -3.0
13.4979925 -3.0
13.490339 -3.0
13.482496 -3.0
13.474465 -3.0
13.466237 -3.0
13.457804 -3.0
13.449164 -3.0
13.440311 -3.0
13.431242 -3.0
13.421954 -3.0
13.4124365 -3.0
13.402683 -3.0
13.392691 -3.0
13.382456 -3.0
13.371971 -3.0
13.361226 -3.0
13.350218 -3.0
13.338937 -3.0
13.327382 -3.0
13.315547 -3.0
13.303419 -3.0
13.290992 -3.0
13.278262 -3.0
13.265219 -3.0
13.251856 -3.0
13.23817 -3.0
13.224149 -3.0
13.209779 -3.0
13.19506 -1.3901712436591582
13.179983 -1.0621234561488284
13.164531 -0.9364684899513231
13.148702 -0.8406310285158318
13.132487 -0.7514309947163946
13.115873 -0.6829111168889447
13.098855 -0.6051201402967396
13.081422 -0.5360638570680857
13.063563 -0.48232237604951655
13.045265 -0.4167751534934634
13.026518 -0.36347794077305046
13.007315 -0.31445281053169843
12.98764 -0.2668356489292208
12.9674835 -0.21938714956075225
12.946839 -0.1728867788924871
12.92569 -0.12560047167043756
12.90402 -0.09674378572102955
12.881824 -0.06134861298143529
12.859087 -0.02337508130191326
12.835795 0.0001007365046684642
12.811934 0.02693554996898916
12.787494 0.06628991370963787
12.762455 0.09530468755120136
12.736805 0.12195633150749124
12.710537 0.14581095736888566
12.683626 0.16230283205802692
12.656059 0.18606398251804143
12.627823 0.21151080115056764
12.598899 0.22374086226186496
12.569272 0.24819529774913293
12.538929 0.27218402565160865
12.507849 0.28946220485263463
12.476012 0.3005504263900101
12.443409 0.31487238007153523
12.410014 0.3308341534286831
12.375806 0.3425158226672058
12.340774 0.35239135040142483
12.304897 0.3699804634361983
12.268154 0.37221025827625165
12.230522 0.3844041535685677
12.191986 0.39902904192543026
12.152521 0.42014608104574014
12.112101 0.4235955707382536
12.070713 0.44125735101277624
12.028334 0.44735024019104397
11.984934 0.456101284171745
11.9404955 0.47837597986945574
11.894994 0.4893708858014363
11.848406 0.4878910541218541
11.800706 0.4973267728651978
11.75187 0.5028298191803297
11.701872 0.5194855308543327
11.650681 0.5281233287076683
11.598276 0.5404054735213975
11.544633 0.5500391853322608
11.489719 0.5529461502896794
11.433515 0.5654169209923973
11.375987 0.5745132385208049
11.317102 0.5834911310221981
11.256834 0.5969559483537846
11.195155 0.5989514295064492
11.132039 0.6116408863521688
11.067459 0.6163871848625534
11.001374 0.6241916800797954
10.933757 0.6290179722936221
10.86458 0.6309412635293209
10.79381 0.6448835146722659
10.721418 0.6569991928730442
10.647365 0.6569914830258783
10.571615 0.6697463712092742
10.49415 0.6718975799426783
10.414934 0.6736809352194016
10.333928 0.6764580761000485
10.251097 0.6860363778698114
10.166415 0.6846507805163519
10.079849 0.6905343549875411
9.991367 0.6921111407341939
9.9009285 0.6948154404136789
9.808502 0.687076226259422
9.714064 0.6914824785131675
9.617567 0.6892422691676319
9.518982 0.695252236153072
9.418287 0.6973965626108312
9.315445 0.6953616692625999
9.210422 0.7000242912759248
9.103188 0.690330590158279
8.993711 0.6992734475218064
8.881959 0.6960322425576332
8.767907 0.6981607803249943
8.651525 0.6944665995568562
8.532783 0.6831633853435435
8.411661 0.6915041789413201
8.288127 0.6889813218695607
8.162152 0.6865339609791481
8.033725 0.6802537047529436
7.902814 0.6855076791973291
7.7693915 0.6747882397327505
7.633448 0.6646481953158543
7.4949684 0.656820873338753
7.3539214 0.6496677931657128
7.210296 0.6488853981018239
7.0640836 0.6342838753801523
6.915268 0.6358379697199524
6.7638364 0.629574969472119
6.6097875 0.6271742835782279
6.4531126 0.6201150060055198
6.293799 0.6106144714447245
6.1318436 0.6100071348218606
5.967255 0.603355823311577
5.8000364 0.5909149045767566
5.6301765 0.5831961699540601
5.4576926 0.5815849740379524
5.282588 0.5716789357480745
5.104868 0.5498511087223461
4.9245586 0.5460314654993417
4.7416635 0.5286160886600717
4.556197 0.5242145997778689
4.3681855 0.4958577169289047
4.177641 0.4894816357846459
3.9845867 0.47849724158114526
3.789049 0.458867025678538
3.5910566 0.43861278761058065
3.3906333 0.3923560939539963
3.1878128 0.38266151616889144
2.9826243 0.34570530149366646
2.7750988 0.3079911788089456
2.5652778 0.2581863156776772
2.3531897 0.23306465950335997
2.1388805 0.1802116114231874
1.922383 0.12301494684509046
1.7037395 0.03529240489080338
1.4829946 -0.026675403636692192
1.2601794 -0.08333879979998784
1.0353419 -0.16289412930413763
0.808532 -0.23810525245243383
0.57979333 -0.3154200797283965
0.34916386 -0.40685828920343314
0.116690144 -0.48268000592635163
