# [1] m:            [M_sun/h] 
# [2] sigma 
# [3] ln(1/sigma) 
# [4] n_eff 
# [5] f(sigma) 
# [6] dn/dm:        [h^4/(Mpc^3*M_sun)] 
# [7] dn/dlnm:      [h^3/Mpc^3] 
# [8] dn/dlog10m:   [h^3/Mpc^3] 
# [9] n(>m):        [h^3/Mpc^3] 
# [11] rho(>m):     [M_sun*h^2/Mpc^3] 
# [11] rho(<m):     [M_sun*h^2/Mpc^3] 
# [12] Lbox(N=1):   [Mpc/h]
1.000000000000000000e+10 1.599085871102869483e+00 -4.694321354135332358e-01 -2.361242218390441128e+00 3.192276623617135156e-01 2.560830826651711032e-11 2.560830826651711023e-01 5.896530887127849896e-01 2.642033089567396575e-01 1.676478775628341103e+10 5.858732224371659088e+10 1.558429818095351305e+00
1.122018454301965332e+10 1.579533244907387557e+00 -4.571293887798049682e-01 -2.356394020342361451e+00 3.188117357904824978e-01 2.046909010462111844e-11 2.296669684015464064e-01 5.288277377945352908e-01 2.362412882940567449e-01 1.646903586386715889e+10 5.888307413613284302e+10 1.617638219153343382e+00
1.258925411794171333e+10 1.560073429302313075e+00 -4.447328902192702049e-01 -2.351505963623462314e+00 3.183190420295357592e-01 1.635734347779332535e-11 2.059267537363966560e-01 4.741638734020828805e-01 2.111664980141413905e-01 1.617146300623394394e+10 5.918064699376605225e+10 1.679287263567116106e+00
1.412537544622761154e+10 1.540707128347094335e+00 -4.322414852886610204e-01 -2.346529688066314456e+00 3.177462003638685806e-01 1.306924186215489082e-11 1.846079481004927192e-01 4.250755093444130162e-01 1.886855134454790972e-01 1.587211998977662849e+10 5.947999001022337341e+10 1.743494094454781429e+00
1.584893192461123848e+10 1.521435280253143008e+00 -4.196541526464552252e-01 -2.341474016061691366e+00 3.170897385121479450e-01 1.043997049428112273e-11 1.654623816588114693e-01 3.809912134588707144e-01 1.685338453753970900e-01 1.557105361556485558e+10 5.978105638443514252e+10 1.810385058580846085e+00
1.778279410038937378e+10 1.502258549071971538e+00 -4.069696750607543212e-01 -2.336369787180621493e+00 3.163460783251776931e-01 8.337440972556481634e-12 1.482629961391220552e-01 3.413881647525762175e-01 1.504743609201109888e-01 1.526832513436261749e+10 6.008378486563738251e+10 1.880092271483180699e+00
1.995262314968899155e+10 1.483177418408041293e+00 -3.941866907998812231e-01 -2.331230172041795168e+00 3.155115352920477845e-01 6.656348944141687390e-12 1.328116220352893173e-01 3.058100610748167303e-01 1.342944052744262373e-01 1.496401142570976639e+10 6.038809857429023743e+10 1.952753207859357465e+00
2.238721138568365097e+10 1.464192481499354992e+00 -3.813038833308365905e-01 -2.326009928735548904e+00 3.145823308182739142e-01 5.312904289298359073e-12 1.189411113964277261e-01 2.738720300455587120e-01 1.198023529964169082e-01 1.465818782737813187e+10 6.069392217262187195e+10 2.028514971373828857e+00
2.511886431509613037e+10 1.445304697108956704e+00 -3.683201623870882013e-01 -2.320692310577221917e+00 3.135546122859165230e-01 4.239590317193594342e-12 1.064936939291812601e-01 2.452107921392032985e-01 1.068252824417979113e-01 1.435092163623818016e+10 6.100118836376181793e+10 2.107537528450843745e+00
2.818382931264495468e+10 1.426514841998076211e+00 -3.552342961024481660e-01 -2.315317312196524036e+00 3.124244326343419975e-01 3.382038165354672335e-12 9.531878638120698521e-02 2.194796166036510898e-01 9.520802222322660713e-02 1.404229181953058243e+10 6.130981818046942139e+10 2.189990102827749308e+00
3.162277660168431091e+10 1.407823455535310631e+00 -3.420448631806106699e-01 -2.309902960356768453e+00 3.111877462208274547e-01 2.696974369138045718e-12 8.528581797572089285e-02 1.963778531146985751e-01 8.481158548026791755e-02 1.373239709376741982e+10 6.161971290623258209e+10 2.276048991802271715e+00
3.548133892335818481e+10 1.389231049989539724e+00 -3.287503926238500851e-01 -2.304421799754767353e+00 3.098404228879949596e-01 2.149949241806671538e-12 7.628307771655946923e-02 1.756482775978561173e-01 7.551093221245408493e-02 1.342134086758446884e+10 6.193076913241552734e+10 2.365901843813654093e+00
3.981071705535050964e+10 1.370738535622440857e+00 -3.153496716868458560e-01 -2.298830311591653519e+00 3.083782882924680502e-01 1.713369746804586204e-12 6.821047820123492256e-02 1.570604302921588535e-01 6.719321451520374189e-02 1.310921775709181023e+10 6.224289224290818787e+10 2.459753160564503105e+00
4.466835921509725952e+10 1.352346813807017156e+00 -3.018414638134068739e-01 -2.293167586774802480e+00 3.067971088014059267e-01 1.364934737967997656e-12 6.096939518071917141e-02 1.403872204719869843e-01 5.975702324610012578e-02 1.279612887848669815e+10 6.255598112151330566e+10 2.557822175505281681e+00
5.011872336272837830e+10 1.334056487551076309e+00 -2.882242910879910802e-01 -2.287456520659270076e+00 3.050925729395634334e-01 1.086893954314464906e-12 5.447373742090860088e-02 1.254304157450560619e-01 5.311158234067407669e-02 1.248219690095544243e+10 6.286991309904455566e+10 2.660338624445253597e+00
5.623413251903628540e+10 1.315868043067524473e+00 -2.744965566503447252e-01 -2.281693329055031860e+00 3.032603101685321656e-01 8.651066334056479339e-13 4.864852106603054921e-02 1.120173594028487513e-01 4.717538796197648376e-02 1.216755661742817497e+10 6.318455338257182312e+10 2.767545947403584172e+00
6.309573444802097321e+10 1.297782286083272174e+00 -2.606568739233628973e-01 -2.275816282555898518e+00 3.012959472429881380e-01 6.883133824980570708e-13 4.342963839911649637e-02 1.000004379719274389e-01 4.187494302760710191e-02 1.185233661462680626e+10 6.349977338537319183e+10 2.879708910963414414e+00
7.079457843841575623e+10 1.279800217339517987e+00 -2.467039855462416220e-01 -2.269846482924974485e+00 2.991951197428446285e-01 5.474101608047605631e-13 3.875367156707840155e-02 8.923362644914192843e-02 3.714409141708038820e-02 1.153666516347779274e+10 6.381544483652220917e+10 2.997115089118233655e+00
7.943282347243049622e+10 1.261922521500922878e+00 -2.326363688119615636e-01 -2.263819168787725378e+00 2.969534304212478326e-01 4.351279885837714269e-13 3.456344470508846550e-02 7.958527254046068866e-02 3.292361894234033942e-02 1.122069166668505096e+10 6.413141833331494904e+10 3.120068611978958906e+00
8.912509381337731934e+10 1.244149709791712244e+00 -2.184523325677799888e-01 -2.257748934562117782e+00 2.945664735461473449e-01 3.456832311248558578e-13 3.080905040371417422e-02 7.094046018889445249e-02 2.916047562410647651e-02 1.090458521482977486e+10 6.444752478517022705e+10 3.248890934063150215e+00
1.000000000000032654e+11 1.226482460238028205e+00 -2.041502839521279755e-01 -2.251571783921746839e+00 2.920298971562841905e-01 2.744869081134765189e-13 2.744869081134854866e-02 6.320294628441380791e-02 2.580689046227378422e-02 1.058851346988125229e+10 6.476359653011874390e+10 3.383930544449953004e+00
1.122018454302001953e+11 1.208921815206571715e+00 -1.897289005643325865e-01 -2.245277647506623175e+00 2.893394641904847298e-01 2.178407146043894746e-13 2.444213018844606372e-02 5.628008461293565468e-02 2.281981468984006084e-02 1.027263787030673409e+10 6.507947212969326782e+10 3.525569622926181257e+00
1.258925411794212494e+11 1.191468569602428751e+00 -1.751866383605814037e-01 -2.238916054641925779e+00 2.864909928717621623e-01 1.727777049476234475e-13 2.175142433500457800e-02 5.008450542516947046e-02 2.016069993888744416e-02 9.957137994901027679e+09 6.539497200509896851e+10 3.674216964448511202e+00
1.412537544622807312e+11 1.174123287646158920e+00 -1.605217309230120848e-01 -2.232509641017609514e+00 2.834803755080562149e-01 1.369430813097335895e-13 1.934372438263325458e-02 4.454057140643678803e-02 1.779507301809729949e-02 9.642218279932439804e+09 6.570989172006755829e+10 3.830305451051046806e+00
1.584893192461175842e+11 1.156886539652131951e+00 -1.457323791437485083e-01 -2.226013176835671903e+00 2.803036416425348509e-01 1.084692093675002822e-13 1.719121115181972137e-02 3.958422652869308944e-02 1.569195306971906193e-02 9.328088278620660782e+09 6.602402172137934113e+10 3.994302938244997492e+00
1.778279410038995667e+11 1.139759332098599698e+00 -1.308171279248772079e-01 -2.219379298806380962e+00 2.769570778404027989e-01 8.586114978986793456e-14 1.526851147935961821e-02 3.515704692458192226e-02 1.382342123338719392e-02 9.014948719075847626e+09 6.633716128092414856e+10 4.166724816619988836e+00
1.995262314968964539e+11 1.122742589811918990e+00 -1.157744329300124247e-01 -2.212663680638319974e+00 2.734371790868853069e-01 6.791442344840163037e-14 1.355070897494403681e-02 3.120166048520676624e-02 1.216445354814248321e-02 8.703012344089979172e+09 6.664909765591001892e+10 4.348129450558966269e+00
2.238721138568438416e+11 1.105836935174024482e+00 -1.006024556787913499e-01 -2.205892214620130964e+00 2.697406353080908925e-01 5.367474592994973604e-14 1.201627883206687203e-02 2.766850451197708227e-02 1.069269942321289350e-02 8.392518435954659462e+09 6.695959156404534149e+10 4.539111807322789183e+00
2.511886431509695129e+11 1.089042885448387787e+00 -8.529922375246080934e-02 -2.199051416742817011e+00 2.658644036221223805e-01 4.238468880975459313e-14 1.064655247249833743e-02 2.451459301495357429e-02 9.388121985039632467e-03 8.083718587225201607e+09 6.726839141277479553e+10 4.740313798761443209e+00
2.818382931264587402e+11 1.072361341892281938e+00 -6.986307851309431216e-02 -2.192064598518336904e+00 2.618058703935173814e-01 3.344261167590852933e-14 9.425408592429039556e-03 2.170280532030510051e-02 8.232687026658171148e-03 7.776856863116327286e+09 6.757525313688367462e+10 4.952442761171922392e+00
3.162277660168534546e+11 1.055793345064244937e+00 -5.429247017122715985e-02 -2.184970324783294338e+00 2.575628617228797879e-01 2.636336430146731374e-14 8.336827797741473353e-03 1.919625540993789847e-02 7.210210508402099816e-03 7.472180098823722839e+09 6.787992990117627716e+10 5.176275128600589248e+00
3.548133892335934448e+11 1.039339587752075245e+00 -3.858549967105750350e-02 -2.177808719088067058e+00 2.531335729757925312e-01 2.076188511844430270e-14 7.366594825753729897e-03 1.696221143190760824e-02 6.306248837355966225e-03 7.169959881543086052e+09 6.818215011845691681e+10 5.412646100213722278e+00
3.981071705535180664e+11 1.023000593017540982e+00 -2.274006665411222594e-02 -2.170594329757697949e+00 2.485166553482886509e-01 1.633302653526373208e-14 6.502294980529375185e-03 1.497208749241694947e-02 5.507891364247855838e-03 6.870487003644642830e+09 6.848162299635535431e+10 5.662456491686501892e+00
4.466835921509872437e+11 1.006777116840266606e+00 -6.754255415507199635e-03 -2.163238674851545085e+00 2.437113872749572807e-01 1.283576000532068235e-14 5.733523387164617124e-03 1.320192548161797617e-02 4.803541039896985602e-03 6.574047531486529350e+09 6.877806246851347351e+10 5.926698457686900845e+00
5.011872336273001709e+11 9.906702588283583522e-01 9.373535814771565000e-03 -2.155743601142432020e+00 2.387177897863275444e-01 1.007635160205553037e-14 5.050138784490225408e-03 1.162837428271826408e-02 4.182783545788582545e-03 6.280920625592101097e+09 6.907118937440789795e+10 6.206472989588267097e+00
5.623413251903812256e+11 9.746808097985617536e-01 2.564523614861882045e-02 -2.148169567832409310e+00 2.335365023394176121e-01 7.900454758710575248e-15 4.442752198619958487e-03 1.022981498440883943e-02 3.636328814110406996e-03 5.991404614264019966e+09 6.936070538573597717e+10 6.502977992088279535e+00
6.309573444802304688e+11 9.588093335756706637e-01 4.206304182632852190e-02 -2.140545856440082328e+00 2.281688598977263671e-01 6.186189928196131943e-15 3.903221969544979145e-03 8.987500721721128003e-03 3.155895921457159848e-03 5.705820181672116280e+09 6.964628981832788086e+10 6.817509879295274189e+00
7.079457843841807861e+11 9.430564450919649566e-01 5.862914120263806872e-02 -2.132800666107843135e+00 2.226170492396711831e-01 4.837506093019110218e-15 3.424692045485667764e-03 7.885644852030585655e-03 2.734067282113368871e-03 5.424486716196187973e+09 6.992762328380381775e+10 7.151496559747189785e+00
7.943282347243309326e+11 9.274232212337982784e-01 7.534526826794669951e-02 -2.124885408527031228e+00 2.168843403074977583e-01 3.777785440635359846e-15 3.000801640227164242e-03 6.909601123819150703e-03 2.364186132717127110e-03 5.147709208859229088e+09 7.020440079114077759e+10 7.506533805807047877e+00
