# Summed baryonic mass of galaxies (no selection on mass) for Galform
#
# Galform model used is the fiducial model used in Mitchell, Lacey, Lagos, et al. (2018)
#
# Columns:
# 0 - lookback time / Gyr
# 1 - redshift
# 2 - log10(m_stars)
# 4 - log10(m_cold)
# 5 - log10(m_hot) - (this has had mreheated subtracted, unlike the raw galform output)
# 6 - log10(m_ejected) - (this is called mreheated within galform)
11.03278 2.36300 13.90554 14.20805 14.61266 14.87007
10.98454 2.32400 13.91562 14.20968 14.62427 14.87202
10.93619 2.28600 13.92539 14.21126 14.63614 14.87393
10.88781 2.24900 13.93450 14.21327 14.64720 14.87566
10.83808 2.21200 13.94364 14.21533 14.65809 14.87734
10.78695 2.17500 13.95297 14.21645 14.66950 14.87897
10.73582 2.13900 13.96186 14.21753 14.67994 14.88051
10.68325 2.10300 13.97066 14.21893 14.69035 14.88190
10.62921 2.06700 13.97951 14.22003 14.70133 14.88328
10.57519 2.03200 13.98809 14.22154 14.71211 14.88458
10.51967 1.99700 13.99650 14.22228 14.72297 14.88578
10.46257 1.96200 14.00472 14.22350 14.73595 14.88680
10.40555 1.92800 14.01294 14.22420 14.74598 14.88782
10.34868 1.89500 14.02107 14.22445 14.75607 14.88880
10.28846 1.86100 14.02992 14.22342 14.76646 14.88979
10.22837 1.82800 14.03840 14.22303 14.77676 14.89062
10.16659 1.79500 14.04638 14.22348 14.78738 14.89128
10.10502 1.76300 14.05393 14.22393 14.79758 14.89191
10.04175 1.73100 14.06127 14.22503 14.80729 14.89236
9.97465 1.69800 14.06869 14.22547 14.81737 14.89272
9.90983 1.66700 14.07566 14.22670 14.82706 14.89306
9.84324 1.63600 14.08263 14.22682 14.83744 14.89334
9.77478 1.60500 14.08970 14.22654 14.84680 14.89361
9.70440 1.57400 14.09682 14.22576 14.85642 14.89375
9.63439 1.54400 14.10371 14.22494 14.86558 14.89384
9.56244 1.51400 14.11069 14.22370 14.87454 14.89380
9.48847 1.48400 14.11746 14.22368 14.88349 14.89365
9.41499 1.45500 14.12389 14.22311 14.89218 14.89345
9.33948 1.42600 14.13019 14.22327 14.90085 14.89319
9.26187 1.39700 14.13628 14.22305 14.90980 14.89274
9.18486 1.36900 14.14229 14.22310 14.91825 14.89229
9.10576 1.34100 14.14843 14.22203 14.92678 14.89181
9.02447 1.31300 14.15451 14.22102 14.93581 14.89122
8.94091 1.28500 14.16026 14.22047 14.94401 14.89052
8.85812 1.25800 14.16604 14.21989 14.95209 14.88983
8.77306 1.23100 14.17189 14.21924 14.96084 14.88907
8.68567 1.20400 14.17771 14.21780 14.96992 14.88836
